date,T2M,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
2024-02-06,2.72,0.21,94.59,1.37,4.39
2024-02-07,2.47,0.13,87.02,1.09,4.98
2024-02-08,2.58,0.08,79.51,1.52,5.1
2024-02-09,1.86,0.25,72.68,1.7,8.82
2024-02-10,1.23,0.0,78.66,1.58,9.06
2024-02-11,2.9,0.68,83.78,2.24,7.66
2024-02-12,4.22,0.7,85.86,2.84,6.87
2024-02-13,0.99,0.0,75.81,2.15,10.44
2024-02-14,0.46,0.39,65.81,4.84,9.44
2024-02-15,-1.46,3.98,77.06,4.25,3.81
2024-02-16,-1.89,0.0,68.37,3.44,12.17
2024-02-17,-1.33,0.0,73.61,2.96,10.51
2024-02-18,0.57,1.41,88.04,1.41,5.21
2024-02-19,1.31,2.41,93.06,3.17,4.51
2024-02-20,2.43,0.73,95.0,1.43,5.22
2024-02-21,4.5,0.44,89.71,1.75,5.44
2024-02-22,5.39,0.13,78.3,0.94,10.06
2024-02-23,4.98,0.0,81.34,1.7,11.58
2024-02-24,5.76,0.0,77.41,2.26,7.04
2024-02-25,6.08,3.53,84.82,5.83,8.16
2024-02-26,2.74,0.53,61.16,3.57,12.8
2024-02-27,1.03,0.28,64.04,3.26,11.29
2024-02-28,5.5,5.6,87.96,6.1,6.99
2024-02-29,5.95,3.14,71.33,5.55,4.46
2024-03-01,2.45,0.6,75.04,3.37,10.91
2024-03-02,1.9,2.48,75.92,4.05,7.77
2024-03-03,0.27,0.16,77.09,2.32,11.52
2024-03-04,1.58,0.47,67.28,3.02,9.11
2024-03-05,1.23,0.12,62.96,0.98,15.13
2024-03-06,0.31,0.0,59.5,1.45,16.38
2024-03-07,0.95,0.0,63.08,1.5,15.11
2024-03-08,3.21,0.0,63.07,2.17,11.97
2024-03-09,4.11,0.32,68.81,3.66,8.81
2024-03-10,6.25,0.84,72.82,4.57,8.74
2024-03-11,5.93,1.11,76.21,2.88,9.61
2024-03-12,6.13,0.32,70.55,4.51,11.91
2024-03-13,5.58,0.01,58.73,1.66,16.81
2024-03-14,6.7,0.0,53.47,0.97,17.47
2024-03-15,8.33,0.0,61.41,2.1,17.3
2024-03-16,11.2,0.0,61.73,2.58,17.66
2024-03-17,12.36,0.0,63.45,1.64,17.92
2024-03-18,14.49,0.0,52.64,1.19,18.3
2024-03-19,13.77,0.0,59.62,1.82,18.3
2024-03-20,11.35,0.2,66.07,2.49,16.32
2024-03-21,10.33,0.07,64.31,3.19,15.11
2024-03-22,10.47,0.46,65.54,1.67,9.58
2024-03-23,9.91,0.66,69.45,2.69,6.71
2024-03-24,7.24,0.75,63.65,2.98,16.23
2024-03-25,5.87,0.07,69.32,1.82,14.12
2024-03-26,7.35,0.38,67.41,2.1,16.42
2024-03-27,5.93,7.19,82.53,2.95,5.94
2024-03-28,6.79,0.54,72.58,2.95,14.24
2024-03-29,7.5,0.06,63.86,1.63,16.95
2024-03-30,8.02,0.01,57.92,2.27,20.94
2024-03-31,9.4,0.04,48.75,3.2,21.35
2024-04-01,10.08,0.01,66.23,1.09,18.9
2024-04-02,13.79,0.01,67.38,2.09,19.55
2024-04-03,9.26,0.26,57.33,2.92,14.92
2024-04-04,7.36,2.35,68.46,1.86,8.08
2024-04-05,4.27,4.79,83.77,1.77,6.12
2024-04-06,6.72,0.37,66.7,2.7,13.45
2024-04-07,7.32,0.01,64.92,1.99,17.9
2024-04-08,8.51,0.59,63.36,2.88,16.39
2024-04-09,10.37,0.43,63.86,4.18,21.27
2024-04-10,9.11,0.0,57.04,1.01,22.05
2024-04-11,10.44,0.09,57.75,1.46,15.74
2024-04-12,12.3,0.09,64.97,1.0,17.64
2024-04-13,16.35,0.0,53.58,0.96,21.02
2024-04-14,16.82,0.0,51.95,2.7,23.09
2024-04-15,11.61,0.0,54.97,3.77,20.3
2024-04-16,8.29,0.0,48.13,3.08,19.79
2024-04-17,7.83,0.03,50.56,1.57,20.82
2024-04-18,8.25,0.13,51.32,2.0,21.79
2024-04-19,8.9,0.0,49.48,4.25,25.33
2024-04-20,11.43,0.15,46.86,3.31,25.41
2024-04-21,9.12,0.0,53.3,3.17,21.55
2024-04-22,9.29,0.0,50.32,1.46,26.03
2024-04-23,11.21,0.0,46.57,1.74,21.18
2024-04-24,10.67,0.0,52.6,1.89,17.07
2024-04-25,9.79,1.01,75.19,2.71,14.63
2024-04-26,11.68,0.32,68.22,1.94,18.31
2024-04-27,9.48,0.45,71.96,3.01,16.31
2024-04-28,10.4,0.03,62.67,4.07,17.46
2024-04-29,6.62,1.2,64.92,3.18,18.14
2024-04-30,5.33,0.21,66.8,1.88,21.31
2024-05-01,7.84,0.02,59.45,2.42,24.72
2024-05-02,11.32,0.0,44.55,0.97,23.77
2024-05-03,12.95,0.0,49.25,2.81,24.03
2024-05-04,13.21,0.16,57.33,3.87,7.01
2024-05-05,9.49,11.77,84.85,3.16,6.23
2024-05-06,10.17,0.52,62.88,4.16,22.98
2024-05-07,9.99,0.06,53.12,4.22,23.43
2024-05-08,12.45,0.0,51.94,1.95,26.25
2024-05-09,16.68,0.0,51.12,1.97,28.58
2024-05-10,19.52,0.0,52.24,1.89,28.63
2024-05-11,21.65,0.0,44.77,1.83,27.97
2024-05-12,21.0,0.0,45.92,2.06,29.16
2024-05-13,17.5,0.0,51.0,3.35,25.59
2024-05-14,17.85,0.0,49.66,2.14,27.0
2024-05-15,19.73,0.0,51.71,2.29,23.81
2024-05-16,18.28,0.07,56.69,3.96,25.75
2024-05-17,12.66,0.08,47.99,4.11,27.22
2024-05-18,12.83,0.56,49.7,2.45,20.32
2024-05-19,12.37,0.17,50.62,2.17,19.55
2024-05-20,13.64,0.01,51.1,2.38,25.58
2024-05-21,10.14,5.01,75.13,3.08,14.41
2024-05-22,10.54,2.09,66.0,2.84,18.23
2024-05-23,12.74,0.04,62.33,2.36,25.24
2024-05-24,13.27,0.01,59.4,2.23,21.82
2024-05-25,12.35,0.06,57.19,3.13,22.18
2024-05-26,13.4,0.0,59.16,2.01,18.49
2024-05-27,18.18,0.03,52.38,1.38,24.47
2024-05-28,16.87,3.34,57.43,2.72,16.36
2024-05-29,12.48,0.27,55.07,3.89,24.7
2024-05-30,12.98,0.0,51.07,1.58,29.24
2024-05-31,16.17,0.0,41.45,1.61,29.54
2024-06-01,16.78,0.01,52.33,2.21,19.01
2024-06-02,14.61,10.33,70.3,3.4,14.0
2024-06-03,15.33,5.36,58.27,5.17,26.04
2024-06-04,15.49,0.9,61.16,5.3,21.77
2024-06-05,15.19,0.11,45.86,1.79,31.9
2024-06-06,21.07,0.0,40.19,1.6,28.7
2024-06-07,21.79,0.0,40.69,2.72,31.89
2024-06-08,22.9,0.0,38.92,2.12,27.26
2024-06-09,20.44,0.38,55.99,2.05,16.5
2024-06-10,20.5,0.0,53.06,2.27,30.35
2024-06-11,20.36,0.0,43.09,3.97,31.15
2024-06-12,16.63,0.0,40.87,1.95,32.17
2024-06-13,19.39,0.0,37.49,1.67,27.29
2024-06-14,17.2,0.0,46.07,3.21,20.92
2024-06-15,14.06,0.35,48.31,4.21,24.58
2024-06-16,12.71,0.01,51.76,2.01,26.44
2024-06-17,12.98,1.93,56.7,2.78,20.15
2024-06-18,14.74,0.12,53.94,1.95,25.84
2024-06-19,18.36,0.0,47.3,2.95,29.8
2024-06-20,21.7,0.0,39.49,3.32,30.73
2024-06-21,24.45,0.0,33.14,1.8,30.19
2024-06-22,24.87,0.0,35.04,1.53,22.41
2024-06-23,21.28,0.0,44.55,3.74,29.49
2024-06-24,19.22,0.0,44.51,1.71,31.03
2024-06-25,23.62,0.0,36.75,1.68,31.42
2024-06-26,23.06,0.07,39.41,3.68,19.85
2024-06-27,18.0,0.38,52.9,4.02,24.19
2024-06-28,19.43,0.0,50.14,1.62,28.34
2024-06-29,20.19,6.12,59.58,1.37,21.36
2024-06-30,21.46,0.06,54.42,2.85,24.42
2024-07-01,20.85,0.0,49.18,3.08,26.82
2024-07-02,20.47,0.0,46.71,3.2,30.51
2024-07-03,21.24,0.0,43.84,2.66,30.63
2024-07-04,23.96,0.0,41.93,1.35,30.8
2024-07-05,27.06,0.0,34.58,1.42,30.85
2024-07-06,27.19,0.0,41.96,1.47,30.57
2024-07-07,28.93,0.0,31.83,1.6,30.59
2024-07-08,30.14,0.0,31.15,1.18,30.21
2024-07-09,32.06,0.0,30.16,1.39,29.85
2024-07-10,31.8,0.0,27.06,2.09,29.45
2024-07-11,26.98,0.0,38.05,2.06,30.76
2024-07-12,27.58,0.0,40.61,1.48,29.87
2024-07-13,29.84,0.0,34.77,1.49,29.65
2024-07-14,28.8,0.0,34.95,2.5,30.31
2024-07-15,25.77,0.0,41.91,1.87,29.97
2024-07-16,28.15,0.0,34.59,1.64,28.41
2024-07-17,27.31,0.6,37.62,2.75,18.96
2024-07-18,28.86,0.0,39.39,1.32,27.5
2024-07-19,27.42,0.0,38.89,1.76,29.68
2024-07-20,28.52,0.0,32.67,1.28,29.3
2024-07-21,30.57,0.02,31.89,2.46,22.1
2024-07-22,27.38,0.07,45.48,3.87,21.68
2024-07-23,23.88,0.0,36.38,1.42,29.78
2024-07-24,24.66,0.0,35.59,2.9,28.67
2024-07-25,20.55,0.01,40.67,3.7,27.94
2024-07-26,20.93,0.0,38.74,1.37,27.75
2024-07-27,22.17,0.0,36.0,1.3,25.4
2024-07-28,22.16,0.0,46.12,2.55,25.11
2024-07-29,21.71,1.06,52.32,2.88,14.74
2024-07-30,23.6,0.05,49.27,2.34,24.21
2024-07-31,24.69,0.0,46.13,1.69,27.48
2024-08-01,29.03,0.0,31.9,1.2,26.73
2024-08-02,30.64,0.0,34.72,1.79,21.71
2024-08-03,27.72,0.25,44.0,2.33,13.92
2024-08-04,27.28,0.68,41.94,2.94,23.04
2024-08-05,26.98,0.1,46.87,1.93,21.61
2024-08-06,25.92,0.0,40.89,1.93,24.37
2024-08-07,26.4,0.26,35.58,1.6,25.25
2024-08-08,26.33,0.0,37.25,3.85,24.3
2024-08-09,27.07,0.0,36.6,3.24,22.32
2024-08-10,26.27,0.02,39.53,2.37,21.72
2024-08-11,25.09,0.08,41.17,1.62,21.19
2024-08-12,23.71,0.01,38.0,3.04,22.6
2024-08-13,20.48,0.01,45.01,3.03,23.71
2024-08-14,21.56,0.0,45.68,2.14,24.75
2024-08-15,22.11,0.12,47.85,2.78,21.73
2024-08-16,21.96,0.04,50.1,2.78,20.47
2024-08-17,24.63,0.03,39.91,3.47,23.37
2024-08-18,22.87,0.3,45.67,3.02,23.99
2024-08-19,22.51,0.0,39.18,2.02,20.72
2024-08-20,21.27,0.08,45.34,2.89,21.86
2024-08-21,19.23,0.01,52.41,2.03,19.99
2024-08-22,21.57,0.03,46.83,2.0,15.81
2024-08-23,17.35,1.44,62.8,4.07,9.5
2024-08-24,15.0,0.06,62.36,2.19,13.33
2024-08-25,17.69,0.01,55.08,1.18,21.99
2024-08-26,20.76,0.0,43.69,1.74,22.52
2024-08-27,18.3,0.0,41.77,4.15,21.4
2024-08-28,16.64,0.0,45.44,2.11,23.39
2024-08-29,19.86,0.0,34.51,1.53,23.17
2024-08-30,22.59,0.0,29.41,1.35,22.89
2024-08-31,24.47,0.0,27.85,2.01,23.05
2024-09-01,26.2,0.0,29.7,1.75,21.73
2024-09-02,23.76,0.02,37.88,2.01,10.88
2024-09-03,21.69,0.0,51.39,2.32,20.42
2024-09-04,24.05,0.0,41.08,1.2,21.19
2024-09-05,25.47,0.0,33.59,2.24,20.31
2024-09-06,25.54,0.0,33.36,1.86,18.38
2024-09-07,25.17,0.0,36.22,1.76,15.94
2024-09-08,23.36,0.0,43.32,1.55,12.55
2024-09-09,22.41,0.0,50.11,2.23,15.46
2024-09-10,21.28,0.01,49.54,1.97,16.83
2024-09-11,18.51,1.98,51.59,2.65,12.77
2024-09-12,18.39,0.82,52.66,3.69,13.36
2024-09-13,17.2,0.0,55.66,1.72,18.36
2024-09-14,16.1,0.28,54.84,2.07,16.61
2024-09-15,15.22,1.04,71.06,0.98,11.24
2024-09-16,17.73,0.13,61.82,2.17,15.82
2024-09-17,16.19,0.06,57.33,1.36,16.71
2024-09-18,15.89,0.03,61.91,1.78,18.48
2024-09-19,16.34,0.0,59.01,3.1,17.93
2024-09-20,14.83,0.0,51.54,3.02,18.29
2024-09-21,15.03,0.0,41.26,2.05,16.25
2024-09-22,14.99,0.0,58.31,1.96,15.24
2024-09-23,17.54,0.0,60.98,1.89,16.74
2024-09-24,21.31,0.0,49.07,1.1,16.71
2024-09-25,19.5,0.87,57.42,3.99,13.77
2024-09-26,14.03,0.0,56.93,2.46,15.98
2024-09-27,15.54,0.0,49.17,2.23,17.15
2024-09-28,17.38,0.0,60.25,2.38,15.97
2024-09-29,12.12,0.0,50.38,4.38,17.17
2024-09-30,10.42,0.0,53.46,1.21,16.42
2024-10-01,13.93,0.0,44.47,2.27,15.78
2024-10-02,11.54,0.0,56.7,2.41,16.52
2024-10-03,10.6,0.0,55.15,1.75,14.43
2024-10-04,9.8,1.04,60.36,2.93,6.12
2024-10-05,11.17,0.02,62.2,1.64,14.81
2024-10-06,12.36,0.0,49.79,2.23,14.87
2024-10-07,13.77,0.0,51.61,0.95,15.02
2024-10-08,14.13,0.0,57.93,1.65,13.73
2024-10-09,12.19,0.02,68.84,2.33,8.26
2024-10-10,9.67,0.01,63.28,1.05,14.4
2024-10-11,9.73,0.0,51.11,1.77,11.22
2024-10-12,10.92,0.0,52.96,1.69,13.13
2024-10-13,11.65,0.0,57.34,0.85,12.9
2024-10-14,12.21,0.0,65.25,1.36,12.48
2024-10-15,12.8,0.73,74.98,1.23,8.83
2024-10-16,10.24,1.63,70.58,2.99,8.64
2024-10-17,7.03,0.2,72.85,1.13,12.38
2024-10-18,6.75,0.09,68.92,2.25,6.3
2024-10-19,11.39,0.3,72.37,2.59,8.33
2024-10-20,12.77,0.3,75.8,2.45,11.22
2024-10-21,10.06,4.95,79.33,3.3,10.15
2024-10-22,7.48,0.08,72.26,1.05,12.28
2024-10-23,4.88,0.0,71.42,1.7,10.91
2024-10-24,4.67,0.04,74.83,1.68,11.36
2024-10-25,5.75,0.0,61.26,2.26,8.48
2024-10-26,8.05,0.1,70.39,1.11,9.29
2024-10-27,9.13,1.22,73.57,3.9,8.25
2024-10-28,6.59,0.69,79.51,2.85,7.12
2024-10-29,4.9,0.01,80.5,1.25,10.0
2024-10-30,4.54,1.48,76.53,1.93,5.66
2024-10-31,4.92,1.89,81.14,2.18,5.49
2024-11-01,6.42,10.24,90.7,3.72,2.69
2024-11-02,6.3,2.34,81.52,3.13,7.46
2024-11-03,4.53,0.15,81.08,1.29,7.78
2024-11-04,5.52,3.67,81.13,5.06,5.77
2024-11-05,3.71,0.0,70.1,1.83,9.47
2024-11-06,3.05,0.0,66.8,1.34,9.17
2024-11-07,2.87,0.0,67.15,1.39,9.22
2024-11-08,3.15,0.0,74.99,1.03,6.53
2024-11-09,2.77,1.0,83.64,1.06,3.81
2024-11-10,5.82,1.27,81.89,1.02,2.6
2024-11-11,6.47,0.76,85.29,2.91,3.61
2024-11-12,6.74,0.24,79.2,3.93,7.99
2024-11-13,5.34,12.84,88.65,3.79,2.12
2024-11-14,6.17,1.04,85.59,3.78,5.92
2024-11-15,4.49,0.51,81.94,1.51,6.18
2024-11-16,1.44,2.61,86.2,3.12,4.82
2024-11-17,5.69,2.68,87.81,5.32,3.54
2024-11-18,2.26,0.31,81.58,4.35,5.96
2024-11-19,2.2,1.66,75.25,4.15,4.58
2024-11-20,4.64,8.74,83.43,4.33,2.38
2024-11-21,4.54,0.24,88.75,1.24,3.31
2024-11-22,5.17,21.18,95.76,2.41,2.8
2024-11-23,3.26,2.27,93.01,1.15,2.85
2024-11-24,2.2,2.33,93.19,1.95,2.24
2024-11-25,3.42,1.0,88.72,1.58,3.88
2024-11-26,1.87,0.07,87.27,1.22,3.06
2024-11-27,0.03,0.07,84.68,1.05,3.61
2024-11-28,-1.02,0.0,89.83,0.91,1.91
2024-11-29,-1.63,0.05,87.74,0.72,2.46
2024-11-30,-1.19,0.01,82.67,0.57,2.31
2024-12-01,-0.36,0.0,83.51,1.04,4.07
2024-12-02,-0.64,0.0,88.38,0.89,2.89
2024-12-03,-1.6,0.0,84.11,1.73,2.81
2024-12-04,-1.26,0.03,86.92,1.26,1.42
2024-12-05,-1.72,0.14,81.82,0.75,1.87
2024-12-06,-2.43,0.07,82.31,0.84,1.4
2024-12-07,-1.26,5.07,92.93,2.63,1.99
2024-12-08,-0.63,1.84,97.86,2.72,3.76
2024-12-09,-2.14,0.05,93.22,0.93,3.81
2024-12-10,-1.76,0.02,93.11,0.77,2.46
2024-12-11,-2.21,0.0,91.75,1.21,2.22
2024-12-12,-0.41,0.47,85.3,1.46,3.2
2024-12-13,0.59,4.65,94.41,2.04,2.2
2024-12-14,1.94,2.01,96.8,2.49,2.94
2024-12-15,0.6,0.09,90.94,2.59,5.71
2024-12-16,0.43,4.47,93.72,1.76,1.41
2024-12-17,0.61,9.38,94.94,1.55,1.43
2024-12-18,3.36,3.61,94.56,3.86,5.58
2024-12-19,2.05,0.06,93.47,2.1,2.09
2024-12-20,2.41,0.02,93.29,1.62,1.51
2024-12-21,1.14,2.54,94.52,2.27,1.26
2024-12-22,3.37,4.76,95.08,1.39,2.77
2024-12-23,3.35,0.78,92.68,2.18,3.17
2024-12-24,2.49,9.72,94.25,1.68,1.45
2024-12-25,1.5,7.95,92.79,2.61,1.61
2024-12-26,3.94,7.83,88.68,5.79,2.53
2024-12-27,3.27,4.31,92.74,1.88,2.35
2024-12-28,4.36,0.38,95.0,4.09,4.8
2024-12-29,2.78,7.32,94.74,2.53,1.9
2024-12-30,1.48,0.22,89.46,2.1,4.73
2024-12-31,0.42,0.09,88.76,1.08,2.92
2025-01-01,-0.01,1.51,87.77,1.31,2.76
2025-01-02,0.16,1.95,94.2,2.0,1.82
2025-01-03,0.45,14.14,94.8,2.82,1.75
2025-01-04,0.24,3.16,96.57,1.39,2.89
2025-01-05,0.18,3.15,96.42,1.07,3.79
2025-01-06,-2.09,0.05,93.66,2.45,4.71
2025-01-07,-1.3,0.27,86.88,1.62,2.7
2025-01-08,-1.22,0.8,91.31,0.98,2.98
2025-01-09,-1.15,0.26,92.31,1.52,2.4
2025-01-10,-1.07,0.93,93.73,1.29,3.71
2025-01-11,0.21,0.06,92.37,1.98,6.37
2025-01-12,-1.24,0.0,82.84,1.3,6.38
2025-01-13,-1.02,0.0,89.33,1.32,3.73
2025-01-14,-0.6,0.0,89.78,1.16,3.93
2025-01-15,-0.31,0.0,87.64,0.8,5.4
2025-01-16,-2.09,0.03,92.07,1.39,3.4
2025-01-17,-3.32,0.0,82.6,2.62,7.33
2025-01-18,-4.13,0.0,73.95,2.2,6.28
2025-01-19,-3.79,0.0,73.88,2.51,7.42
2025-01-20,-5.11,0.0,74.6,1.54,7.52
2025-01-21,-3.11,0.0,68.39,1.01,7.97
2025-01-22,-2.98,0.0,75.25,1.25,7.77
2025-01-23,-1.33,0.0,76.57,1.39,3.77
2025-01-24,-2.04,0.0,76.25,3.06,8.49
2025-01-25,-3.61,0.0,75.37,3.44,8.73
2025-01-26,-2.46,0.0,68.92,1.83,8.76
2025-01-27,-1.71,0.0,68.8,1.48,8.95
2025-01-28,-2.56,0.0,75.56,1.3,8.42
2025-01-29,-2.41,0.0,75.95,1.1,8.33
2025-01-30,-1.7,0.0,79.0,0.97,5.45
2025-01-31,2.12,6.05,94.32,3.64,4.85
2025-02-01,1.21,0.12,80.19,4.22,8.45
2025-02-02,0.06,0.09,81.84,2.79,8.73
2025-02-03,0.55,0.57,77.83,2.56,6.31
2025-02-04,-2.93,1.09,61.39,4.62,4.65
2025-02-05,-2.83,0.34,68.59,1.89,4.7
2025-02-06,-1.56,0.26,85.66,2.22,4.82
2025-02-07,-3.82,0.11,72.93,3.12,10.31
2025-02-08,-3.17,1.04,89.29,2.01,5.68
2025-02-09,-2.85,0.08,69.86,1.91,9.07
2025-02-10,-6.68,0.01,64.52,4.02,11.0
2025-02-11,-8.78,0.0,60.66,3.0,11.47
2025-02-12,-9.18,0.0,67.6,3.44,11.74
2025-02-13,-7.54,1.82,77.34,3.66,6.12
2025-02-14,-3.81,2.4,91.0,1.68,5.27
2025-02-15,-1.34,2.64,91.57,1.55,4.46
2025-02-16,0.0,3.52,93.24,1.29,4.5
2025-02-17,0.71,3.35,91.02,0.82,6.54
2025-02-18,0.41,0.31,92.76,0.97,6.74
2025-02-19,-0.06,8.21,95.78,1.46,2.84
2025-02-20,0.34,0.17,91.56,1.34,6.44
2025-02-21,1.42,0.53,84.71,1.21,6.25
2025-02-22,3.59,5.33,92.48,2.11,5.49
2025-02-23,5.6,11.68,95.74,2.97,5.4
2025-02-24,5.21,3.62,92.99,2.84,4.69
2025-02-25,5.65,0.85,76.8,7.08,8.16
2025-02-26,4.36,0.04,73.61,1.14,12.77
2025-02-27,4.07,0.0,75.37,1.05,14.01
2025-02-28,5.51,0.0,77.31,0.95,12.28
2025-03-01,5.29,0.04,81.98,1.49,14.48
2025-03-02,2.66,0.03,87.73,1.28,9.3
2025-03-03,5.27,0.04,75.39,1.94,12.42
2025-03-04,2.4,0.39,91.5,1.85,8.13
2025-03-05,3.68,0.03,78.72,1.71,13.81
2025-03-06,3.26,0.01,74.48,3.69,15.85
2025-03-07,3.55,0.01,68.77,1.83,12.52
2025-03-08,5.19,0.0,69.36,1.82,8.83
2025-03-09,7.38,0.5,68.38,3.23,9.47
2025-03-10,6.03,0.33,73.08,2.32,13.83
2025-03-11,4.27,0.13,73.44,1.47,9.32
2025-03-12,6.42,6.38,85.9,2.8,7.97
2025-03-13,5.21,1.32,69.55,5.0,13.87
2025-03-14,3.42,0.43,67.51,1.84,14.52
2025-03-15,4.26,3.64,78.52,5.1,12.2
2025-03-16,3.96,1.29,81.2,3.01,12.47
2025-03-17,3.99,0.57,74.55,2.33,16.02
2025-03-18,3.5,0.41,68.59,1.92,16.82
2025-03-19,4.49,0.23,69.98,3.15,9.42
2025-03-20,5.03,0.52,80.73,5.22,13.71
2025-03-21,6.08,3.82,85.05,5.61,8.7
2025-03-22,5.13,0.05,70.63,3.25,16.16
2025-03-23,5.77,13.36,91.48,4.52,9.85
2025-03-24,9.22,0.66,85.11,2.66,10.47
2025-03-25,13.41,0.27,73.63,1.38,17.28
2025-03-26,14.76,0.11,76.39,2.43,16.26
2025-03-27,11.0,1.49,75.9,1.74,11.09
2025-03-28,8.04,2.84,80.76,3.51,10.04
2025-03-29,6.96,0.09,70.99,1.6,20.59
2025-03-30,7.76,1.58,68.71,3.69,15.1
2025-03-31,6.2,1.3,78.39,2.55,12.28
2025-04-01,5.73,3.62,77.26,1.91,12.47
2025-04-02,6.64,0.1,68.91,2.28,16.79
2025-04-03,6.8,0.15,68.44,1.32,18.21
2025-04-04,7.37,0.0,57.86,1.35,21.69
2025-04-05,8.64,0.0,56.19,1.53,21.15
2025-04-06,10.89,1.73,65.82,2.01,16.71
2025-04-07,10.79,9.48,77.55,4.15,12.79
2025-04-08,8.11,0.67,76.02,4.73,11.89
2025-04-09,9.14,0.06,65.18,2.59,21.04
2025-04-10,11.44,0.19,69.92,2.69,14.81
2025-04-11,10.04,0.02,65.34,1.89,23.6
2025-04-12,7.04,0.0,59.06,3.67,19.59
2025-04-13,7.63,0.0,52.81,1.15,24.21
2025-04-14,10.83,0.0,46.93,1.97,23.78
2025-04-15,11.85,0.0,53.75,2.06,23.13
2025-04-16,10.51,0.0,50.95,4.51,25.11
2025-04-17,9.59,0.0,48.07,2.26,25.5
2025-04-18,10.3,0.0,49.76,1.85,24.74
2025-04-19,9.58,3.36,66.48,2.31,21.98
2025-04-20,8.63,0.18,69.65,2.12,16.78
2025-04-21,8.46,0.06,64.3,2.55,21.45
2025-04-22,7.72,0.03,62.63,1.09,23.92
2025-04-23,9.94,0.0,53.32,1.24,26.12
2025-04-24,12.95,0.0,51.54,1.71,26.12
2025-04-25,16.01,0.0,52.82,2.79,24.19
2025-04-26,13.66,0.01,60.08,2.22,23.13
2025-04-27,12.59,0.04,62.53,2.7,24.49
2025-04-28,11.38,0.11,62.24,2.69,20.97
2025-04-29,11.34,1.91,65.11,3.21,24.5
2025-04-30,11.32,0.0,59.23,1.6,25.97
2025-05-01,15.66,0.0,50.25,1.53,27.1
2025-05-02,17.82,0.0,48.23,2.16,27.04
2025-05-03,9.73,1.88,71.12,3.48,12.46
2025-05-04,9.5,0.0,55.24,1.95,26.57
2025-05-05,12.12,0.0,50.23,1.44,28.36
2025-05-06,15.42,0.0,45.14,2.71,28.75
2025-05-07,15.42,0.0,46.02,2.67,22.78
2025-05-08,12.27,0.01,47.6,1.87,27.69
2025-05-09,15.7,0.0,39.62,1.48,24.5
2025-05-10,16.51,0.04,48.69,2.77,18.24
2025-05-11,11.92,4.28,73.02,1.49,12.84
2025-05-12,10.44,0.8,71.28,2.12,23.42
2025-05-13,10.63,2.45,75.42,2.03,17.67
2025-05-14,12.14,0.03,60.81,3.42,21.37
2025-05-15,11.29,0.5,60.67,2.94,21.42
2025-05-16,12.43,0.44,64.6,2.19,16.02
2025-05-17,11.79,7.21,77.35,1.96,15.14
2025-05-18,10.58,0.43,59.92,3.71,22.62
2025-05-19,9.78,3.22,76.54,2.43,15.48
2025-05-20,11.46,0.08,62.09,2.96,25.55
2025-05-21,12.04,0.06,59.08,1.78,27.48
2025-05-22,11.62,3.02,67.56,1.81,19.53
2025-05-23,14.48,0.0,57.9,1.49,25.05
2025-05-24,17.31,0.01,52.99,1.61,28.51
2025-05-25,18.5,4.17,56.3,2.94,28.0
2025-05-26,16.92,1.38,60.38,3.03,23.24
2025-05-27,16.67,0.0,55.4,1.71,26.5
2025-05-28,22.05,0.0,46.64,1.95,29.88
2025-05-29,19.74,0.13,52.39,3.46,20.3
2025-05-30,20.55,0.0,44.86,1.04,30.96
2025-05-31,20.79,0.0,47.01,3.89,28.79
2025-06-01,17.0,0.0,43.84,2.92,31.36
2025-06-02,16.3,0.0,40.73,2.38,28.35
2025-06-03,18.0,0.0,47.72,2.22,26.06
2025-06-04,18.06,0.0,43.97,1.79,27.43
2025-06-05,20.38,0.01,45.51,1.79,28.62
2025-06-06,21.99,0.0,46.73,2.51,27.43
2025-06-07,23.03,0.0,51.27,1.37,29.13
2025-06-08,25.72,0.0,37.24,1.86,30.93
2025-06-09,26.62,0.0,43.77,1.82,31.2
2025-06-10,25.57,0.0,40.18,1.66,29.11
2025-06-11,21.63,0.0,48.65,2.67,26.99
2025-06-12,19.02,0.01,45.94,3.64,28.95
2025-06-13,17.25,0.01,45.48,2.68,30.52
2025-06-14,17.01,0.0,45.09,2.7,30.98
2025-06-15,19.71,0.0,36.49,1.67,31.09
2025-06-16,21.97,0.0,28.46,2.26,27.03
2025-06-17,19.81,0.0,41.64,2.48,28.89
2025-06-18,19.77,0.0,49.28,3.74,30.58
2025-06-19,15.96,0.0,48.51,2.25,25.37
2025-06-20,15.72,0.07,47.68,3.34,23.29
2025-06-21,11.51,1.07,70.06,2.95,14.36
2025-06-22,15.45,0.39,59.33,1.93,24.28
2025-06-23,18.45,0.12,57.47,1.17,25.72
2025-06-24,22.87,0.03,42.3,1.73,25.63
2025-06-25,21.72,0.18,46.87,2.92,26.16
2025-06-26,19.18,0.54,54.12,2.5,22.27
2025-06-27,19.07,0.12,52.22,3.12,25.94
2025-06-28,19.08,0.01,48.5,2.51,28.95
2025-06-29,23.31,0.0,41.46,1.35,30.75
2025-06-30,26.79,0.0,33.38,1.51,30.17
2025-07-01,27.62,0.0,34.12,1.56,30.02
2025-07-02,25.36,0.01,40.73,3.48,28.97
2025-07-03,20.34,0.0,42.04,2.84,31.4
